pr_id,sha,author,committer,message
3146328193,173fd78dcd9353023e59b157d3985810f21f2a27,Copilot,Copilot,"Revert validation approach and investigate root cause of -1 dtype issue

Co-authored-by: justinchuby <11205048+justinchuby@users.noreply.github.com>"
3098557531,53e06015ab579dc556a7d82ef722ffb22be564b9,Copilot,Copilot,Initial plan for issue
3098557531,f95c23f0b7a273754ea7cd5799b1b7a2204c3715,Copilot,Copilot,"Update CHANGELOGs for abort-controller, core-amqp, core-auth packages

Co-authored-by: timovv <1787642+timovv@users.noreply.github.com>"
3098557531,ec0f78fa3423c5f266286444270dfd357841f1d0,Copilot,Copilot,"Update CHANGELOGs for core-client, core-client-rest, core-http-compat, core-lro packages

Co-authored-by: timovv <1787642+timovv@users.noreply.github.com>"
3128896513,fa6049dedc3d30eefd66dff6ab2d476094b259e5,Copilot,Copilot,Initial plan for issue
3128896513,354b54e3fb881e23d2fd91d7c26f014ec7cb00e8,Copilot,Copilot,"Replace API calls with local files to fix rate limiting

Co-authored-by: timburgan <55899215+timburgan@users.noreply.github.com>"
3128896513,52d044c500808c2cc6bbc69e0d688fab8a5a04cc,Copilot,Copilot,"Fix last_mover.txt to match current game state

Co-authored-by: timburgan <55899215+timburgan@users.noreply.github.com>"
3138550449,2a7d3c4c45bf78c5053f3fd7b29b200c337ce19b,Copilot,Copilot,Initial plan for issue
3138550449,4ebe4e8a00c5742e9451ecd47a3eeb7f249fa5dc,Copilot,Copilot,"Initial exploration and planning for auto-save feature

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,c229d9629b1cfae4f330bb95b47031dfdfd9f5e7,Copilot,Copilot,"Implement auto-save functionality for GistPad files

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,bc68dcc5c75471e2f42cf99d28ee8d5f8bed8be4,Copilot,Copilot,"Address feedback: move changelog entry to 0.9.3 and remove comment

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,f865e0a02377d7ba0e1757b78d195d5aa50f076e,Copilot,Copilot,"Skip GistPad auto-save when VS Code auto-save is enabled

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,eaff72702bc9eb2b6fad8fbedf270f40eb5e6ef3,Copilot,Copilot,"Refactor: move auto-save initialization logic to registerAutoSaveManager function

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,81142e42457eeb65497331216504108bae1c211f,Copilot,Copilot,"Address feedback: remove v0.9.4 changelog, move autoSave declaration, and reorder settings alphabetically

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,97e206f37d9f62778ba5ef5dbf2f69bddc0a5a38,Copilot,Copilot,"Remove comments and unnecessary curly braces from autoSave.ts

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,3a7846a30adc9b239d293fbeee2a0a663b4ddacc,Copilot,Copilot,"Remove comments from autoSave.ts as requested

Co-authored-by: lostintangent <116461+lostintangent@users.noreply.github.com>"
3138550449,0554123fe34e01574d97cba37833e2ea414f3793,lostintangent,web-flow,Merge branch 'master' into copilot/fix-276
3078049568,da4a5f2d48fe58fc33538d7e750f5297cc001457,Copilot,Copilot,Initial plan for issue
3129441875,43ef6a2f7619b35d8f599e4e5ee43f72f8660ae7,Copilot,Copilot,Initial plan for issue
3129441875,2216399a6c8d397fe5dfe134ba4b04e17f302982,Copilot,Copilot,"Update README to reflect gpt-4o-copilot as current default

Co-authored-by: doggy8088 <88981+doggy8088@users.noreply.github.com>"
3078382638,7920f0ecc145ef574669f760ec4ce2166526c6e9,Copilot,Copilot,Initial plan for issue
3078382638,c76d6ef29d6891d0e59823f2f69e9d41ba105d88,Copilot,Copilot,"Initial plan for fixing source maps issue

Co-authored-by: MSNev <54870357+MSNev@users.noreply.github.com>"
3078382638,b6de261a2a2521d518006623250be03d98bae597,Copilot,Copilot,"Fix source maps to preserve TypeScript file references

Co-authored-by: MSNev <54870357+MSNev@users.noreply.github.com>"
3078382638,f8587e7ec7867242036ef14f6fa4a6e7599f0acb,Copilot,Copilot,"Add test script for source map preservation

Co-authored-by: MSNev <54870357+MSNev@users.noreply.github.com>"
3078382638,cd4919663f9c30d7ed0fc70e05783d6e823b90b2,Copilot,Copilot,"Improve error handling and add comprehensive tests

Co-authored-by: MSNev <54870357+MSNev@users.noreply.github.com>"
3078382638,1c5681b18b42b013249036122f9eb594c270e888,Copilot,Copilot,"Address PR feedback: move test to src folder, convert to TypeScript, and remove newline changes

Co-authored-by: MSNev <54870357+MSNev@users.noreply.github.com>"
3156952451,bae34895dee00515d7ff1a7378eae5f260e5673a,Copilot,Copilot,Initial plan for issue
3156952451,2519ee84df2e78e7441aa8001b3bdef830a0180f,Copilot,Copilot,"Implement core persistence reason interfaces and filtering logic

Co-authored-by: javiercn <6995051+javiercn@users.noreply.github.com>"
3156952451,0fddad7ba9ef97846c695c535bb4e8dd1c128cf8,Copilot,Copilot,"Add tests and update calling code with persistence reasons

Co-authored-by: javiercn <6995051+javiercn@users.noreply.github.com>"
3156952451,f938ea48b3d95e7ba5d1b85c8548ab01874163d2,Copilot,Copilot,"Move persistence reason implementations to Components.Web and update RazorComponentEndpointInvoker to detect enhanced navigation

Co-authored-by: javiercn <6995051+javiercn@users.noreply.github.com>"
3156952451,4439a8cdd9a9347f5d4eaa965f12a79ea35deae8,Copilot,Copilot,"Remove Components.Web reference from Components.Tests project

Co-authored-by: javiercn <6995051+javiercn@users.noreply.github.com>"
3156952451,a2c9f1c25693e4591d48bb108bc2adcee8f78ec8,Copilot,Copilot,"Address PR review comments - remove overloads, use null instead of default reason, implement singleton pattern

Co-authored-by: javiercn <6995051+javiercn@users.noreply.github.com>"
3156952451,52e84883b4a2d024b5af6ed2777835b51137a99b,Copilot,Copilot,"Add E2E tests for persistent component state filtering functionality

Co-authored-by: javiercn <6995051+javiercn@users.noreply.github.com>"
3122971535,0d3364ef05b73d849c7ed0d65c2630e369bc838f,Copilot,Copilot,Initial plan for issue
3122971535,091438dcbafef2a517e757f5ee8241e0d27c70a4,Copilot,Copilot,"Initial analysis and plan for fixing deprecated Naming/PredicateName cop

Co-authored-by: jonrohan <54012+jonrohan@users.noreply.github.com>"
3122971535,f427905659135e8133891c8d8d01064e8f8e1984,Copilot,Copilot,"Fix deprecated Naming/PredicateName cop - rename to Naming/PredicatePrefix

Co-authored-by: jonrohan <54012+jonrohan@users.noreply.github.com>"
3122971535,9ba2d397bfba17c2a8d355af287f702c9a6b5790,Copilot,Copilot,"Remove vendor folder from repository

Co-authored-by: jonrohan <54012+jonrohan@users.noreply.github.com>"
3077052259,03cc1e9f7b2838c8293e500f564b624bc0d09df8,Copilot,simongdavies,"Add script and CI job to check license headers in Rust files

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,6bc0bb7a69a1d1da1c31d63bedc354cfc547e142,Copilot,simongdavies,"Add license headers to files that were missing them

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,6e6760a8f3d0dba6d41f882ef7927652cd07e495,Copilot,simongdavies,"Add just target for checking license headers

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,c80eb8c1493d69ba951140244de3959e2eccab13,Copilot,simongdavies,"Fix Label Checker test and improve license header script

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,e7e7ab37a04369ed8b0343226ea342d187d9d76c,Copilot,simongdavies,"Add license headers to files in src/hyperlight_guest_capi/

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,78dfcbcd2c86a9946de043a24a57e8acc02f78dc,Copilot,simongdavies,"Add license header to idtr.rs and fix imports

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,36260d1de7430ae7ac3766737272e24750a08367,Copilot,simongdavies,"Update README with DCO sign-off information

Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,b8fb4af8977eaf6c06124eee0745453043a29099,Copilot,simongdavies,"Add documentation for DCO compliance

Signed-off-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,d51042f93029d65be21111ee9fbdcbb6b1549ca8,Copilot,simongdavies,"Update documentation on GPG signing and DCO requirements

Signed-off-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,33d19fc5f51ff4138984256d00b6b238cbb0ab6b,Copilot,simongdavies,"Fix markdown linting issues in CONTRIBUTING.md and add markdownlint config

Co-authored-by: marosset <18291632+marosset@users.noreply.github.com>
Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,3ea4801b768f3d1c1655f634311ff4017275c4fa,Copilot,simongdavies,"Address review feedback: update copyright year to 2025, simplify docs, use just in CI, remove markdownlint config

- Remove .markdownlint.json file as it wasn't being used
- Update copyright year from 2024 to 2025 in license header check script and all files with license headers
- Simplify docs/commit-signing.md to remove duplication and reference GitHub's documentation
- Update CONTRIBUTING.md to reference GitHub docs instead of duplicating GPG setup instructions
- Update CI workflow to use `just check-license-headers` for consistency

Co-authored-by: jsturtevant <648372+jsturtevant@users.noreply.github.com>"
3077052259,bea43ab2fcb6d28e3cc22f286be223dcdfa3733c,Copilot,simongdavies,"Remove commit signing docs and simplify references per review feedback

- Remove docs/commit-signing.md file as requested
- Update CONTRIBUTING.md to point to GitHub's documentation instead
- Restore the credit comment in CONTRIBUTING.md
- Remove commit signing section from README.md

Signed-off-by: Copilot AI <copilot@github.com>

Co-authored-by: jsturtevant <648372+jsturtevant@users.noreply.github.com>"
3077052259,e9609f8b397af2057df4a898c4bfcc6e8e1003be,simongdavies,simongdavies,"Revert GH PR workflow to use ./dev/check-license-headers.sh

Cannot use the just command since just is not available on this runner

Signed-off-by: Simon Davies <simongdavies@users.noreply.github.com>"
3077052259,2baf4245f1f260f3ecd5a86657a34d6c773dacc5,Copilot,simongdavies,"Update copyright year to 2025 in all remaining Rust files

Complete the copyright year update that was started in commit 3ea4801 but only partially finished. This updates all remaining Rust files from ""Copyright 2024"" to ""Copyright 2025"" for consistency across the codebase.

Signed-off-by: Copilot AI <copilot@example.com>

Co-authored-by: simongdavies <1397489+simongdavies@users.noreply.github.com>"
3077052259,c6b366939f4a599147008d9d57b47f5302a47ea3,Copilot,simongdavies,"Fix PR review issues: restore original files and update workflow

Co-authored-by: jsturtevant <648372+jsturtevant@users.noreply.github.com>"
3077052259,32bfa7811ca31e1204e4b95ce169e9ce6081c368,Copilot,simongdavies,"Update ValidatePullRequest.yml to use script directly instead of just command

Co-authored-by: jsturtevant <648372+jsturtevant@users.noreply.github.com>"
3077052259,998bececf4270d2120543969088f6ce998f5f681,Copilot,simongdavies,"Revert copyright year changes for files with existing license headers

Files that already had license headers should not have their copyright
years modified. This commit reverts all copyright year changes from
2025 back to 2024 for files that already had license headers, while
preserving the license headers that were legitimately added to files
that were completely missing them.

Signed-off-by: Copilot AI <copilot@example.com>

Co-authored-by: jsturtevant <648372+jsturtevant@users.noreply.github.com>"
3077052259,bbaf29e21793af2aa63d23f2b31a9fb33d3d4ea3,jsturtevant,web-flow,Merge branch 'main' into copilot/fix-502
3077052259,5b2389d3c164e4bf1535bc437825c7e697c62fe6,jsturtevant,jsturtevant,Merge remote-tracking branch 'upstream/main' into copilot/fix-502
3127781810,e7361fcaecbd48d1880d29999ac553f951c51ee8,DaveSkender,web-flow,"ci: Exclude publishing tests results for Forks (#1339)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,e4131b8e8b31af5c45f309b21ea600b719b64d68,DaveSkender,web-flow,"fix: Test workflow pub continue on error (#1340)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,1e4e3ff8e213ac71ebdcef4b3dec1d8f04b09cc2,nil1st,web-flow,"docs: Fixed the typo that said `INumerable` to `IEnumerable` (#1337)

Signed-off-by: nil1st <ntemp1234@hotmail.com>"
3127781810,a0f57740e588de281c2de93f5fdd6afb4a286ab2,Copilot,web-flow,"feat: Add GitHub Copilot Coding Agent configs (#1345)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: DaveSkender <8432125+DaveSkender@users.noreply.github.com>
Co-authored-by: Copilot Autofix powered by AI <62310815+github-advanced-security[bot]@users.noreply.github.com>"
3127781810,cd18c483cb05224eb89552fbe4d0bfed8ac7f635,dependabot[bot],web-flow,"ci(deps): bump cloudflare/wrangler-action from 3.1.0 to 3.14.1 (#1351)

Signed-off-by: dependabot[bot] <support@github.com>
Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>"
3127781810,6a3d91d68368ab1c64bd475f514813f91ce37441,Copilot,web-flow,"fix: Change job name to copilot-setup-steps in workflow (#1355)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: DaveSkender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,527acc94916d17379e4e9ee6b20073c7d026e1e8,DaveSkender,web-flow,"fix: Config copilot-setup-steps.yml (#1357)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,3ae4f0f51246636a10e11a220c46db9f18f6dee4,Copilot,web-flow,"chore: Resolve dependabot PRs (#1358)

Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: DaveSkender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,9fc6a1394627840364288e0a99f0acf4b6cc2488,Copilot,web-flow,"docs: Update TEMA docs to clarify warmup periods (#1342)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>
Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com>
Co-authored-by: DaveSkender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,554de033bf02d8b52afdab6121abfc5a290d23d9,DaveSkender,web-flow,docs: Copilot instructions with enhanced guidelines (#1359)
3127781810,4dd7e286687201aea4a5f59098342fb52fa62df6,DaveSkender,web-flow,"chore: Update MCP servers, remove Dev container (#1360)

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,3e3b49e9f9f7755377df448d4af899a283388d97,Copilot,Copilot,Initial plan for issue
3127781810,0ab6a3ed52cc7f45173c147d428d25dc282a7f6e,Copilot,Copilot,"Fix merge conflict by renaming Use (QuotePart) to QuotePart

Co-authored-by: DaveSkender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,0dbdb04d317fba13549e0feaf610158c49ee020c,DaveSkender,web-flow,Merge branch 'v3' into copilot/fix-1363
3127781810,1395c6aa0363e6ec8a9a2bd9fb198e889d6239fe,Copilot,Copilot,"Fix GitHub Actions CI to test .NET 8.0 and setup all required SDK versions

Co-authored-by: DaveSkender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,6ec98b5e3be1c7b41769d3b86df213bc9b51372f,DaveSkender,web-flow,revert
3127781810,926ac62dbef0b6e81a8c42ecd9d652ddf4358e44,DaveSkender,web-flow,Merge branch 'main' of https://github.com/DaveSkender/Stock.Indicators into copilot/fix-1363
3127781810,23cf2bb421ef435a23cf5ae96fdd2a532284495b,DaveSkender,web-flow,"Potential fix for code scanning alert no. 56: Workflow does not contain permissions

Co-authored-by: Copilot Autofix powered by AI <62310815+github-advanced-security[bot]@users.noreply.github.com>
Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>"
3127781810,2d913621255ca624c577927be475563bd54cd313,DaveSkender,web-flow,"Update test-indicators.yml

Signed-off-by: Dave Skender <8432125+DaveSkender@users.noreply.github.com>"
3147839431,aedd4ae08ebc6ddcdda26a454626b91a787631b5,Copilot,droidmonkey,Initial plan for issue
3147839431,2a931231c11281adcbeffdcdb92fd5fa3a09545f,Copilot,droidmonkey,"Fix confusing behavior when leaving window title empty in Auto-Type

- Modified Entry::autoTypeSequences() to treat empty window titles as catch-all associations
- Empty window title associations now match any window instead of being ignored
- Added comprehensive test case to verify the new behavior
- Fixes issue where empty window title associations only appeared during search

Co-authored-by: droidmonkey <2809491+droidmonkey@users.noreply.github.com>"
3147839431,b561ff2e80544e3c732f151a3d0f5523f0fa30ab,Copilot,Copilot,"Fix confusing behavior when leaving window title empty in Auto-Type

- Modified Entry::autoTypeSequences() to use empty window title associations as fallback
- Empty window title associations now act as fallback when no other matches are found
- Fallback only applies when title matching is enabled to preserve existing behavior
- Added comprehensive test case to verify the new behavior
- Fixes issue where empty window title associations only appeared during search

Co-authored-by: droidmonkey <2809491+droidmonkey@users.noreply.github.com>

Co-authored-by: droidmonkey <2809491+droidmonkey@users.noreply.github.com>"
3153766844,116a79ac91668b6dff131fd952193cba5439f816,Copilot,Copilot,Initial plan for issue
3153766844,67e1b0b6c0444d5a9d0e8d28af7b114e6d17c616,Copilot,Copilot,"Migrate Avatar and AvatarStack tests from Jest to Vitest

Co-authored-by: joshblack <3901764+joshblack@users.noreply.github.com>"
3153766844,e4f39294fadbfd2c0d9b17b455bc59b9bb6bccf7,Copilot,Copilot,"Fix failing Avatar and AvatarStack tests for browser environment

Co-authored-by: joshblack <3901764+joshblack@users.noreply.github.com>"
3153766844,c9da1c7e1c0f370721797de2fb91c72898dcf129,Copilot,Copilot,"Fix Avatar test style assertion for browser environment

Co-authored-by: joshblack <3901764+joshblack@users.noreply.github.com>"
3078034959,bebb9638778e1a10c06359a0360927ba74994592,Copilot,Copilot,Initial plan for issue
3078034959,37473f6237506ef08e9d7a8256a3bc3be75faa62,Copilot,Copilot,"Implemented ARM resource ID parser

Co-authored-by: deyaaeldeen <6074665+deyaaeldeen@users.noreply.github.com>"
3136290510,aaac0e5229bc3de20eb1457d105c42922dcea703,evan-forbes,rach-id,"chore: add recovery message types (#1608)

## Description

still needs validate basic and tests

---------

Co-authored-by: CHAMI Rachid <chamirachid1@gmail.com>"
3136290510,d097543b4f75355620ec8dba073bc56d670cb79d,rach-id,rach-id,"chore: block propagation reactor initial boilerplate (#1616)

## Description

Adds the initial boilerplate needed for the block propagation reactor

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,8bd5e30752070413fc3d502302a647b2e4099cc4,evan-forbes,rach-id,fix: silly CI
3136290510,d546bf5a43efb54e7a7d3d4feb3a86d702571e84,evan-forbes,rach-id,chore: revert
3136290510,294a4674f6b6e4dfbd68e3e0fa5ab12bcf2ed606,evan-forbes,rach-id,"feat: Add the ability to add parity data (#1618)

this PR doesn't actually make use of the parity data, but it does give
the ability to add parity data in a non-breaking way via adding a second
part set just for parity data.
# Conflicts:
#	go.mod
#	go.sum
#	libs/bits/bit_array.go
#	types/block.go
#	types/part_set.go
#	types/part_set_test.go"
3136290510,7c64aeba60a01a8252c8f44876967593836dc192,rach-id,rach-id,"feat: add proposal cache implementation (#1621)

## Description

add support for the propagation reactor proposal cache

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,2a46dcb06a614dc3921722b4e48c9ad86331264b,rach-id,rach-id,"feat: add the peer state implementation (#1622)

## Description

Adds the peer state implementation and tests

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,461968ef92e39e4ce418e12084d7123d2e415dbd,rach-id,rach-id,"feat: add the backbone of the propagation logic (#1623)

## Description

Adds the backbone of the block propagation reactor.

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,0496513ccbbb55d15a463fb7725e5a22edf4e846,evan-forbes,rach-id,chore!: rewire where the compact block goes (#1625)
3136290510,1a748068b14efcd786c38a86178e2220a1e1656e,evan-forbes,rach-id,chore!: rewire where the compact block goes (#1625) with some fixes
3136290510,ea2ecca4bd5fa26793ec2a6bfbf27c13fd862171,rach-id,rach-id,"feat: support have and want propagation (#1626)

## Description

support for have and wants propagation and a unit test covering this

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,b99653fa907c4fba6e4fcf73a407bc48ad8e57c2,rach-id,rach-id,chore: add relevant TODOs
3136290510,d49185fd5b93f6ca6c1694c734364606405e77d1,rach-id,rach-id,"feat: add support for recovery part (#1627)

## Description

add support for recovery part and test

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,a4dffc9501a6e174a2dd808fd3caaaea5ad46c96,rach-id,rach-id,chore: add go routines management TODO
3136290510,86c72f629b7347ab247301de030d7278cebece39,rach-id,rach-id,feat: define the propagator and use it in the state and consensus reactor (#1624)
3136290510,bdccdd3e7ca575042d94cb12e33b48c7f4212fab,evan-forbes,rach-id,feat: gossip the proposal (#1628)
3136290510,e0b8401a06c310f83667fe40cb9b7be4db86bd20,rach-id,rach-id,chore: add TODO
3136290510,f4a259b427001a3577cb09ca2ddd89b05b58d107,rach-id,rach-id,"chore: update the code owners in feature branch (#1634)

## Description

to avoid adding the others as reviewers everytime

---

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,bc4499ebeb0cfd1e1ebf5b009f868b7e38cacd2e,evan-forbes,rach-id,refactor!: clean up entire repo by putting the proposal in the compact block and creating parity data after creating the partset (#1633)
3136290510,88ac7608aa001d04e57e69f8f5e06eebe5715dff,evan-forbes,rach-id,feat!: gossip the compact block (#1637)
3136290510,742e57e1805a1f491d2c929251208e322150c072,rach-id,rach-id,feat: broadcast haves when proposing a block
3136290510,0fe2cc5a0adf098165bda06a3ffde2bf789db39e,rach-id,rach-id,feat: support catchup
3136290510,d90076c66947c229a92a13ec16b0b18ae812ca25,rach-id,rach-id,chore: lint
3136290510,acfc3c4f2dcbed580f08845c33a572949d493975,rach-id,rach-id,chore: gofumpt
3136290510,3e341b21b5ad7a1caea6b4287f94a440d1c8c57b,rach-id,rach-id,"feat: save the compact block when proposing and send it when connecting (#1645)

## Description

Saves the compact block locally when proposing a block.

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,8dc3c78e96252fce73dade021d42e85d9a2f42b8,evan-forbes,rach-id,"feat!: reconstruct the block during recovery (#1652)

## Description

fixes the peer state so that it actually stores state and then utilizes
the parity data to reconstruct the block"
3136290510,153fd245a363e2bab26e9133f40b8e74c3db0db8,rach-id,rach-id,"feat: support recovering parts from the mempool (#1664)

## Description

Closes https://github.com/celestiaorg/celestia-core/issues/1661

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments

---------

Co-authored-by: Evan Forbes <42654277+evan-forbes@users.noreply.github.com>"
3136290510,548b30af33fcdfeb5e1decb7722e7b339b81ec37,rach-id,rach-id,"feat: verify the part hash during mempool recovery (#1670)

## Description

Closes https://github.com/celestiaorg/celestia-core/issues/1667

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [ ] Updated relevant documentation (`docs/` or `spec/`) and code
comments"
3136290510,54257ea35314a3ec15f5f7e31652defe8c177d3e,evan-forbes,rach-id,"feat!: use partshashes to create and verify proofs/roots for partset … (#1676)

just need to fix tests before merging

---------

Co-authored-by: CHAMI Rachid <chamirachid1@gmail.com>"
3136290510,b5d501ebc55a90eb83fb5d351e8d3480f5598d4d,varun-doshi,rach-id,"nits: cosmetics (#1690)

## Description
 Closes #1615 

---

#### PR checklist

- [ ] Tests written/updated
- [ ] Changelog entry added in `.changelog` (we use
[unclog](https://github.com/informalsystems/unclog) to manage our
changelog)
- [x] Updated relevant documentation (`docs/` or `spec/`) and code
comments

---------

Co-authored-by: CHAMI Rachid <chamirachid1@gmail.com>"
3119857154,d26ee8b7a0fadac6f65c0700f2edb5d84c53d935,Copilot,Copilot,Initial plan for issue
3119857154,846ab94d60cc1b502453318ddcfa78cc7aeda1d6,Copilot,Copilot,"Add check-vcs-permalinks hook to pre-commit configuration

Co-authored-by: harupy <17039389+harupy@users.noreply.github.com>"
3119857154,c1b07febdd59dada4de4840e2b5277a2fbc65570,Copilot,Copilot,"Fix VCS permalinks and update hook to check Python files only

Co-authored-by: harupy <17039389+harupy@users.noreply.github.com>"
3119857154,5a8fd9425e1c4161378acd958799bbdfe75e9913,harupy,harupy,"Fix links

Signed-off-by: harupy <17039389+harupy@users.noreply.github.com>"
3119857154,09fd8c97651bfb85f752bd41aec0d144033a4295,Copilot,Copilot,"Merge remote-tracking branch 'origin/master' into copilot/fix-16078
# Please enter a commit message to explain why this merge is necessary,
# especially if it merges an updated upstream into a topic branch.
#
# Lines starting with '#' will be ignored, and an empty message aborts
# the commit."
3154236165,477926a71862cade299ab45236cabde0e4dbd31b,Copilot,Copilot,Initial plan for issue
3154236165,ac033491c6a18dee4250aed75553fe305cee56ed,Copilot,Copilot,"Fix tool_call_accuracy evaluator sample format issues

Co-authored-by: singankit <30610298+singankit@users.noreply.github.com>"
3154967531,77084fff9d3b05681bff2d4bca01d20270da72bf,Copilot,Copilot,Initial plan for issue
3154967531,09bf0b6c4d542ca6e6741594710fa03b51384717,Copilot,Copilot,"Implement Store.Request Raft index return - complete implementation

Co-authored-by: otoolep <536312+otoolep@users.noreply.github.com>"
3138225530,80cd2df28cf17d58d2658fe7c7a8ef03c1e42fce,Copilot,Copilot,Initial plan for issue
3138225530,6f5b8a584507b8529b07184eacc2d21f798a0ebe,Copilot,Copilot,"Implement safe swap operation for SwappableDB

Co-authored-by: otoolep <536312+otoolep@users.noreply.github.com>"
3138225530,c1481321db0a8b9baffd0c602264ac53a4d5760c,Copilot,Copilot,"Apply go fmt to swappable_db files

Co-authored-by: otoolep <536312+otoolep@users.noreply.github.com>"
3138225530,6125068f5d8d417e48b231ae90b06b1f2f20da82,Copilot,Copilot,"Refactor SwappableDB.Swap to use defer for cleanup

Co-authored-by: otoolep <536312+otoolep@users.noreply.github.com>"
